height,weight
67.02507,122.308
66.31844,126.8147
66.33367,140.2312
65.50586,111.649
68.05216,124.0093
69.33545,135.4809
66.39304,126.1881
69.2076,143.3931
70.21379,122.1613
69.178,142.7784
66.76739,134.2148
64.88316,125.5308
70.25427,130.1801
68.38013,130.1171
66.62364,121.8803
67.96737,116.8868
69.07966,128.4637
65.49639,108.2566
67.94823,131.4797
67.69124,131.0789
69.9714,134.3432
67.69387,112.2898
65.98735,113.6996
68.3664,128.5446
69.52877,136.7997
69.27294,130.2612
69.41669,128.4186
70.15337,139.8741
69.82573,132.6543
65.91827,115.9192
67.98945,118.7202
72.12813,135.5268
67.48301,113.3464
68.26193,117.904
69.41184,130.5207
67.82148,123.5959
69.69729,141.3599
63.45113,104.2273
66.9028,122.3933
69.05969,134.2747
69.02413,120.2068
65.1896,127.2096
65.30411,119.1556
67.8454,100.2365
67.09743,121.1992
65.5786,108.1626
68.31828,129.8971
67.77752,125.3103
67.83922,130.7952
67.09143,127.9221
68.6965,135.3072
70.66714,141.6093
65.74989,134.5339
68.51671,135.9882
67.59335,125.5196
65.84344,123.0473
64.9153,118.3384
64.58123,119.5443
66.90827,136.7318
68.0883,129.1382
65.46098,117.3543
69.62403,133.886
70.62668,127.1567
65.82364,118.264
65.06787,120.8378
66.22122,132.7183
69.68826,125.88
69.70612,129.4925
67.65097,136.1796
69.95219,133.0623
70.00937,129.9978
67.61783,125.53
69.31318,139.8597
68.22656,132.6316
68.55723,118.8729
64.22112,122.1174
66.05632,127.3063
66.90354,113.6921
66.84621,121.585
69.4938,146.0665
68.55353,113.6965
65.61282,110.3262
67.37674,124.0148
68.09175,128.9185
66.65804,117.0019
69.54961,144.9385
66.25728,123.9976
67.98509,135.5365
66.09544,126.996
70.52477,134.6828
67.19875,111.0968
68.24137,121.9514
70.97253,134.2293
66.62434,128.3887
65.60995,124.7491
67.79978,111.9651
67.56776,128.4301
65.14281,113.4592
65.46067,129.2624
68.4843,131.5885
68.24746,126.4105
68.62227,137.2275
67.23277,123.8138
70.9315,124.931
70.41644,145.2017
67.76785,125.2728
68.93413,128.9511
66.63682,123.6178
68.50584,123.3779
66.74655,103.455
68.34022,121.1823
68.64082,104.9272
67.7798,119.9736
68.01308,132.8794
64.20657,119.5831
68.16944,128.8536
67.55289,125.4723
67.94972,120.232
65.82888,110.4565
67.43166,138.2801
69.76313,124.4852
66.74117,117.0476
67.23078,127.707
66.219,121.3801
65.57556,126.3779
66.46532,105.6146
71.70666,150.0118
68.32124,127.4253
65.81092,123.0644
68.90095,119.241
66.25545,124.3161
67.63532,119.8268
69.60217,135.871
69.19207,129.4251
68.12331,116.5582
67.47898,116.8066
66.24642,113.4835
68.50173,121.5935
62.87696,102.6336
65.24352,109.5423
69.99091,136.7711
68.75121,125.0167
66.26559,132.9041
67.33988,137.9208
66.08783,128.0748
69.10841,141.3046
68.02947,136.2458
71.4988,144.147
66.42022,128.7172
68.53037,127.7893
69.54256,134.6098
68.89587,149.2571
65.34144,118.4045
68.85953,147.4612
67.9932,115.8792
70.34681,132.0704
65.40868,123.2475
69.67377,134.0875
70.37964,137.3754
68.23626,128.6996
67.40948,133.7103
69.72564,131.2636
66.96911,112.5541
67.05246,118.0263
68.0873,127.3013
70.4947,125.7998
68.59715,126.259
66.45012,119.3414
67.24533,122.5965
69.22665,135.3375
68.4148,137.2091
70.51338,143.7382
70.63103,145.4599
69.83323,133.1488
69.76098,132.4917
68.11679,126.8125
66.53431,120.2043
71.0373,127.177
65.66484,119.1195
67.11404,131.011
70.93121,151.9596
68.25011,147.9148
67.04474,120.1896
69.40034,121.6422
68.35952,131.7405
65.7936,105.584
65.16867,125.1514
64.31223,132.5808
70.65237,116.5383
68.04397,141.8528
67.60186,130.1925
67.58242,120.4606
68.50821,128.9264
65.84079,119.5386
69.13492,137.8896
68.00897,122.4403
67.56761,129.7133
66.79775,127.9067
70.41567,146.7498
66.6532,111.2623
68.94427,138.8701
69.2921,119.7773
71.21679,128.0274
68.26773,106.61
65.73369,113.3707
63.63362,106.5873
69.44197,125.085
67.08087,125.2055
66.03614,123.3208
66.75256,109.923
69.05655,129.0132
66.02949,108.5156
67.62446,138.1906
66.54145,121.1649
71.4012,133.5965
68.54057,132.5515
66.23601,123.6908
71.74579,148.3826
64.8262,124.0167
69.13628,150.4434
63.85309,113.5616
65.88387,118.8276
70.20793,152.1525
69.83569,121.8741
66.51127,127.3143
71.09805,147.2711
64.60825,112.4456
70.23276,137.7724
64.68824,108.5133
67.16361,124.8309
69.32709,133.656
68.45934,142.1525
66.99209,125.4821
68.44693,132.342
67.41731,128.0697
69.21256,120.7853
65.23174,129.8998
65.42771,117.499
66.99225,121.0608
69.66303,118.2405
67.29207,117.7533
64.37238,124.134
68.90985,106.8616
70.80439,124.5028
68.7004,129.2788
68.29255,113.5292
65.50586,125.7542
68.97897,121.0893
69.65275,125.5083
69.49526,133.7579
66.61841,131.7656
64.46226,117.407
69.10304,131.1557
67.86149,128.0879
67.83106,107.8007
67.66576,133.9987
67.93384,123.2716
71.95735,142.6244
66.88443,115.1191
71.25927,130.7929
63.13444,111.3605
70.25703,131.1771
67.68872,109.8541
63.45505,113.3017
71.59334,117.9625
68.69094,140.3001
64.36556,122.4675
68.84021,139.5953
67.79238,130.4642
65.97475,121.9744
64.23339,106.8916
65.46597,113.5834
65.22202,94.61233
67.90056,120.3075
64.42244,131.5245
68.23998,113.3743
70.01671,128.8175
67.25105,131.9522
67.28007,117.6487
69.48821,129.6283
69.50486,136.9585
68.0898,120.5675
68.09624,127.7017
64.59835,113.0571
67.63863,117.784
69.07559,145.8644
65.43751,123.7503
66.04755,116.2935
67.38822,113.2922
68.74094,121.8236
66.68207,132.4644
67.10251,116.5027
68.72578,148.798
69.95585,134.2309
71.48969,151.6437
66.69291,128.2832
65.37967,110.6266
67.59507,126.1888
67.65455,113.8593
68.68263,125.494
69.58679,125.2317
68.37402,123.4402
67.93581,131.6798
65.44645,133.7783
68.37812,117.4608
70.02962,134.5618
66.48126,125.3948
69.02608,114.1902
69.55202,144.8532
64.80997,132.2021
65.70656,107.7373
65.72803,140.2288
68.21876,121.7152
65.86034,125.5649
65.16426,126.6267
66.96428,135.9602
63.75844,105.6245
69.96035,146.4008
69.29626,106.2849
65.18388,117.985
67.37365,107.4966
69.76312,119.6316
65.20697,116.4881
66.31364,124.9947
66.74365,118.0293
65.57241,128.5441
71.05515,134.7298
69.28167,135.8658
71.77797,136.3061
63.53338,104.7024
69.75851,120.3953
66.7395,118.3091
66.76099,122.1245
72.16716,156.2465
64.34648,117.265
69.25366,128.9281
68.20016,129.2408
67.84238,131.1469
70.54498,136.6229
65.25826,110.8818
67.78738,115.5424
66.79884,132.1508
68.13317,137.9186
67.48449,123.0402
70.4411,148.7687
68.33621,123.88
68.67946,138.1734
67.95136,122.3842
65.92021,120.5629
68.14026,121.2805
67.29912,133.4119
67.43318,121.7736
66.07076,122.2608
69.32562,135.9047
65.89875,134.5927
67.23868,117.4154
68.01261,129.311
68.62709,122.403
67.76031,143.2106
67.54784,128.0734
67.26315,107.2961
71.53453,145.4266
65.06551,123.2535
67.43465,115.9394
69.15557,131.1976
67.10856,110.8966
68.48481,132.9513
68.05629,143.3736
68.40527,142.3615
71.97264,138.5403
67.88635,145.0092
68.93287,133.8419
68.24127,106.3258
66.01267,117.3092
67.37485,134.7795
68.21364,141.9627
68.34543,131.9721
68.65931,137.013
68.84427,144.7351
69.03818,143.485
68.11385,127.8782
67.3109,126.0281
69.49562,126.4439
69.39962,127.7448
67.57502,126.2983
66.43096,106.7579
69.2189,122.9471
66.19304,120.9485
66.59157,107.8202
66.81548,135.6921
68.00225,124.7943
69.09045,123.456
68.6133,133.9338
71.62355,157.659
67.4363,133.6369
65.12769,113.7514
68.87788,139.7284
65.8284,123.9196
67.27468,117.2019
68.36412,114.74
67.98858,135.5863
69.99934,130.2303
66.73116,132.3482
67.47372,116.7746
65.0195,122.0863
71.12723,147.136
67.6698,133.6517
68.77095,153.9969
68.48264,135.3549
66.8768,119.5152
70.54119,134.2581
67.04893,126.7798
67.63647,118.7652
67.57626,120.3951
70.87537,148.4787
66.23513,125.14
67.01055,121.4965
67.64118,129.0488
67.9016,134.8018
69.31483,136.4644
68.22857,119.5528
66.98456,135.7446
67.00963,126.1537
69.95272,144.3773
65.80355,99.51504
68.92933,134.0114
67.70136,136.4446
67.91607,133.3008
66.84068,131.6362
69.99456,135.2158
66.4718,118.2191
64.18564,111.0182
66.246,128.8387
68.80963,130.791
67.65907,128.573
66.77115,130.2165
65.37953,131.9436
66.7844,120.2342
71.27461,137.3123
66.61529,120.9979
65.83005,123.3074
69.57158,130.6931
68.00656,139.9829
68.69628,111.38
66.42314,124.9978
66.99259,122.1147
67.96518,129.2041
68.66471,116.8008
66.61581,110.2205
67.63645,131.1351
70.31626,139.0315
69.75296,124.5872
67.08745,124.9637
68.16256,127.0057
68.10701,134.1875
69.7191,155.7074
66.6639,109.6815
69.21432,142.3644
64.6701,125.2237
67.6419,116.4677
70.95584,129.5297
67.68754,129.9618
68.39041,131.11
70.94659,149.2299
69.3929,138.8501
64.29056,128.0364
70.36687,136.6274
67.04642,127.3941
66.03627,130.0724
67.23901,132.3301
68.4523,115.3808
68.00298,121.4437
68.19927,133.5988
69.15154,135.7115
72.36766,138.8835
70.17575,138.5825
66.89187,130.3881
67.86089,130.8938
69.3241,126.4663
68.85085,125.6815
63.59867,108.3695
67.68177,146.0547
65.92195,128.9527
66.04233,138.9407
68.07077,136.7048
68.53269,136.9208
66.41329,121.4656
67.6551,139.0278
69.39574,124.2868
70.72068,135.4026
69.39895,127.7865
68.70993,134.9467
69.38351,130.8867
69.01409,133.5517
68.84671,121.2891
66.67972,130.3173
64.14012,136.6169
65.45315,120.6706
67.16684,132.1766
67.52493,124.0382
67.17756,133.8366
66.73401,131.714
70.0236,117.9912
67.17283,116.4658
65.18918,138.7007
68.32763,127.9768
72.55002,139.9074
70.71251,148.0151
70.88049,140.65
66.96285,130.6093
69.82684,143.0451
65.16431,128.951
68.23622,140.5259
66.73023,142.5733
72.29547,138.9453
69.16314,127.5533
67.56202,115.1545
65.7718,119.6649
67.4295,100.7527
67.235,122.7841
69.86435,146.7835
71.88676,144.7958
68.87227,138.991
70.04608,137.0023
68.73409,137.8343
69.03486,138.8044
69.26447,128.3303
70.09459,124.8418
70.12595,131.6374
66.54739,120.0134
66.3726,117.0774
65.72273,113.9648
67.65602,126.6406
64.69649,108.3562
66.41005,127.2142
69.27872,134.603
68.63208,121.5365
68.60374,145.1284
70.38104,135.204
69.28461,127.5704
71.64455,153.6515
70.37091,155.869
65.45196,121.4609
69.65595,133.8526
67.69863,108.9521
70.04255,130.5425
67.69758,124.0931
66.856,132.5109
69.87691,154.5701
68.5184,124.004
67.68314,127.6985
67.61985,114.26
69.25373,142.7731
68.98349,115.897
66.98194,125.1081
63.41013,119.8153
68.3495,127.3052
70.14263,130.255
67.67369,125.3486
67.83046,118.0148
71.15629,129.468
70.04469,138.4503
69.45013,138.6964
67.78201,134.9735
65.27229,119.6325
69.44983,132.0852
67.90892,132.1945
68.1636,146.9576
66.37934,112.0144
68.73896,129.7229
69.75201,128.9392
69.44655,125.5484
64.92283,102.8549
64.80108,119.4034
65.84217,143.8547
68.34828,129.9632
68.13534,125.1662
66.32414,126.9552
70.74868,112.1237
67.48997,115.0831
65.8077,120.0188
67.41008,122.7409
68.39969,133.5177
72.19938,144.1058
71.65513,146.9261
70.19523,134.0839
65.92306,112.9231
73.35034,142.4875
64.21849,121.3899
65.70466,122.7506
68.90463,136.1054
68.06195,127.8162
66.85163,139.0505
69.58698,124.5701
69.42478,126.8527
68.02716,145.8616
71.71699,136.8975
66.95183,133.4618
69.74699,122.1901
68.80049,115.6403
67.89371,125.377
68.57659,129.2547
68.72581,129.1874
69.63584,133.0704
68.9713,138.0269
66.8827,118.8532
69.21469,142.7606
67.98056,126.2747
68.56045,119.1386
67.92182,117.0603
69.15108,120.454
69.09773,132.1603
66.92076,108.7441
67.43796,106.5115
67.67848,130.2144
70.02323,140.4403
67.78297,124.5214
72.83169,139.3706
68.05868,129.4378
67.44814,129.0994
65.57065,118.2219
67.59465,117.6786
67.82155,140.8622
68.47258,122.6694
63.58771,104.467
67.95929,129.0106
65.22442,124.3217
66.44894,101.9139
67.33704,139.416
65.69507,132.7342
70.72749,132.8116
67.41511,124.3421
69.76325,126.7586
65.37021,119.848
70.00296,111.9376
66.22804,117.26
71.01952,131.8577
66.66825,122.6517
65.766,117.0445
69.19585,117.8609
66.01043,130.8876
65.81063,124.3575
69.63647,131.0505
67.20188,142.083
67.84033,100.3696
63.55149,127.0979
68.31141,124.2054
65.48001,116.5552
69.58827,123.5653
66.1176,111.8548
71.49457,150.1752
70.91224,128.172
65.08904,120.4457
66.85324,110.6689
67.33053,135.7821
70.41812,145.8887
70.74812,144.6908
69.897,128.3047
68.29767,137.1886
67.83703,127.2593
65.24423,122.1945
67.84894,139.6043
70.42564,129.817
70.55525,152.9847
67.88636,123.5425
69.7096,137.7755
67.07269,116.3106
71.88822,125.4909
71.28254,134.9234
66.61757,116.9673
69.33248,131.029
69.17119,138.2493
68.93099,117.0109
65.39211,117.1889
66.40145,133.3265
65.97157,121.4286
65.61777,122.2767
67.1943,129.2964
65.74682,106.9673
64.34058,118.7342
65.27557,112.0218
71.37011,133.4833
68.13757,127.5429
72.05393,131.366
65.7047,114.9957
67.07598,125.5866
63.96935,84.86345
65.26358,129.4427
65.97301,126.9647
68.28892,139.8538
65.81249,120.6804
64.11914,127.4184
67.02094,120.0865
69.03252,132.7904
68.99289,123.4864
64.41882,114.4503
67.15633,112.938
68.76733,116.9251
69.01892,133.9261
66.76233,128.2645
68.18232,107.0685
67.28745,128.2196
68.65317,126.5592
71.06665,125.8611
70.31177,134.6115
72.4691,152.1181
68.8736,135.5056
64.68847,115.9514
68.1288,127.6565
67.36526,141.0621
65.60339,109.572
68.0437,122.3788
69.28083,134.2059
68.87006,134.8058
68.5515,108.4165
70.402,121.5254
70.89245,131.4848
63.57508,112.824
69.96784,129.2959
69.86404,144.6551
67.43349,123.2584
65.953,130.0755
66.51685,97.84025
66.59374,133.7803
64.82036,106.5226
68.76391,139.4665
67.24653,116.868
67.62134,133.7579
66.16322,118.9108
67.42497,122.3291
68.65199,127.3678
67.41315,114.0066
68.24549,137.0083
66.02486,110.0077
65.25809,132.9911
69.91392,132.3932
65.79089,117.5234
67.71449,130.4334
68.29458,117.7587
65.61141,117.7477
67.78179,129.0761
64.30338,105.6364
67.30706,131.7766
68.96485,131.8757
64.97931,125.9879
69.07887,123.8861
67.39433,133.0366
67.27351,131.1858
67.64179,126.7371
70.45489,151.614
69.09422,147.1926
66.0667,134.7624
67.70438,133.445
66.985,111.2501
65.46653,117.0386
68.69845,129.8079
66.04072,99.27518
66.09431,128.5692
69.80498,151.548
67.73859,139.3895
66.68205,120.0516
68.9189,124.0676
67.06468,137.5999
65.256,129.4912
68.3313,139.801
68.39086,148.5226
67.84685,120.6246
66.37815,138.6642
63.32113,92.37513
66.57084,136.5421
67.88983,118.2089
70.94094,138.6145
69.91224,135.6715
64.89822,104.5861
69.46685,128.2748
68.56738,125.4858
66.53162,143.8794
68.6378,125.3511
70.90025,126.3358
71.26396,139.7274
67.13527,116.2366
64.80236,97.79781
70.67036,136.8521
66.13501,112.7896
64.77081,112.5529
68.35648,120.7636
68.24493,119.3536
67.7318,135.4753
67.04488,140.4543
69.94917,142.0555
64.50981,126.8512
67.87716,123.1267
68.61556,118.3477
68.08104,134.5331
66.35068,116.8814
66.71224,108.9156
71.16146,134.9529
64.76054,109.5924
66.75144,106.5216
66.73685,119.4936
69.68151,137.7906
70.72413,151.0354
68.34441,121.4853
67.6858,146.7791
66.98729,140.0306
69.43833,116.5077
70.35311,140.7913
68.29063,140.0969
69.81605,131.6661
68.07763,144.0462
69.63007,136.5389
67.94658,124.5183
66.66861,123.3439
72.54964,140.3326
65.96495,125.1353
68.73999,142.2247
73.25271,156.3537
63.8433,113.8671
66.96921,120.7632
67.68747,120.6478
66.81228,139.8202
66.72332,119.0638
68.9021,141.0105
69.92563,143.4254
69.85536,133.5108
69.32382,137.0878
66.59092,121.7154
68.85426,127.9174
66.54029,113.4724
65.65814,128.0828
69.30998,131.776
70.17204,138.2634
67.97014,125.758
66.85274,120.3874
67.93626,129.0463
72.43693,136.391
67.58597,130.0804
68.61381,118.5302
70.42389,129.8475
66.40833,119.5325
70.57091,138.3516
69.79777,128.9593
67.34701,116.8005
66.40224,123.1326
64.68881,116.9304
69.53955,126.5974
69.43648,141.1934
69.36832,131.6094
67.02639,109.3029
68.60035,116.408
64.90605,101.3305
73.6704,147.9165
68.37014,141.2402
68.3104,138.8869
64.51584,148.5007
66.12992,101.0513
65.38495,125.7223
65.11549,106.3269
67.05783,126.3894
66.99532,134.2725
67.08079,125.6528
65.28833,113.2531
68.09544,119.5911
66.6868,116.2576
68.33953,143.6987
66.84266,112.5571
68.83968,131.1388
61.8934,95.74545
65.73799,113.6203
68.72588,141.3191
67.8244,116.9133
67.01202,124.2022
65.5611,117.5665
67.55321,119.2307
67.1303,114.5048
67.64061,130.0058
66.83182,140.4851
68.27516,144.0058
69.44828,131.2024
69.58545,126.2305
66.7071,104.6225
68.19325,121.5126
69.13191,135.9547
66.59378,136.2738
66.48656,131.7593
66.37289,118.7403
70.71575,139.42
67.15897,129.0818
67.76901,114.4204
65.18164,113.1913
67.83932,112.5536
68.0491,157.6543
68.58692,121.5904
65.95317,119.206
71.02002,136.1093
69.2108,116.8245
67.16712,133.9377
64.82773,119.5375
71.89734,125.1534
66.29137,119.6552
69.63011,136.2859
66.65205,112.4741
70.56251,132.5837
67.79995,131.5466
68.74825,128.4833
66.84629,137.0769
67.47997,112.9767
67.13893,124.5135
68.40021,138.2798
68.86099,136.6706
66.17409,119.2702
68.84978,131.2561
68.67678,129.8508
69.82135,156.1101
64.2599,108.0741
69.71651,136.2846
70.94085,136.9681
70.06779,139.4128
70.88342,135.7171
65.49529,118.6689
68.4804,138.799
68.51303,138.9157
68.16142,118.2547
71.95866,135.3357
64.75487,129.262
70.30789,135.1908
67.4222,115.1791
68.24432,112.2308
68.24598,122.3013
68.67772,128.2031
69.45147,157.3486
67.00023,128.2287
68.53583,115.0374
68.09648,149.9119
66.8815,118.7213
64.35721,111.8923
64.95432,119.5408
68.10575,121.9841
66.80947,111.1912
63.88864,112.1842
67.38665,106.1061
68.92239,132.2605
68.34907,118.027
65.8834,131.8548
65.81926,122.7493
67.6519,126.4083
69.91178,135.567
69.43847,144.6145
68.6245,133.9108
68.5874,139.0597
69.96201,143.3765
68.48251,133.9215
70.14044,132.9707
67.69318,151.5436
69.74263,140.4279
64.14704,115.8887
71.15494,146.3078
70.42127,135.2438
69.4086,130.0152
67.23391,113.361
69.52859,109.7608
69.78153,155.0882
65.86011,116.5987
68.53242,115.8963
69.43053,123.8453
70.51721,132.1602
72.46195,150.0174
70.57152,123.4049
64.81039,113.7813
69.14193,124.9768
72.59694,140.1938
67.29902,125.6349
69.3501,124.6512
69.0374,115.7152
71.50733,147.7946
68.58383,123.7158
68.9172,137.4837
69.94709,119.3727
68.63514,111.791
68.30987,140.6815
68.95399,142.1807
65.52576,130.6623
66.58753,131.0557
69.43486,118.7635
70.6428,147.6001
68.57866,140.395
68.1007,129.3231
70.56771,125.4514
64.97452,107.0565
67.85384,128.0846
71.17071,131.245
67.67057,112.3113
66.04283,106.7968
68.89472,125.9164
66.42827,138.7008
69.42646,137.7593
62.6568,110.266
65.79319,128.2726
71.35208,150.3381
68.54117,120.4207
66.64205,118.7461
67.1013,132.3003
68.09912,122.8586
67.44749,116.2164
68.5689,105.9279
66.74451,111.2084
67.91191,115.9255
67.61468,132.6425
66.79956,128.7716
66.08205,105.5009
69.43398,130.8951
70.06177,159.8542
67.34245,113.1131
65.68008,104.7032
67.65289,130.0791
72.35481,146.3133
64.56198,117.9061
66.56321,125.872
71.88064,138.7186
69.05855,119.1382
68.84729,130.1311
68.33558,127.2486
67.20373,120.0823
66.94024,116.7898
65.6925,112.1004
70.55858,137.4236
66.3239,112.1502
66.31961,141.3789
68.77019,121.7461
68.93596,130.3465
70.19784,129.2123
69.15846,141.6059
66.52917,107.7722
69.76951,141.4952
68.33707,112.1581
66.71052,116.3208
64.93669,128.5199
65.06581,102.9057
67.19588,114.4447
65.6155,114.5452
68.21154,115.0009
71.8127,151.5781
65.23439,118.7079
67.84537,132.6379
66.17647,115.3378
69.61315,133.5897
66.18245,132.5006
67.84508,134.514
69.0936,126.1625
66.12316,131.3628
65.15822,116.0727
69.79407,141.3766
67.00234,127.3607
69.13726,140.2001
65.81826,126.6507
68.20344,121.9858
66.89907,134.2045
65.04452,102.086
66.1717,117.7314
62.93166,114.6211
64.48357,117.4963
66.64624,111.7542
72.41441,151.933
71.79969,122.983
65.66078,123.3884
66.93932,107.7347
70.22759,138.8617
68.20998,130.7491
67.03876,108.817
70.72651,119.7924
67.43797,132.67
69.02832,144.247
71.08333,130.1898
66.59033,119.8506
62.84458,112.1475
65.01513,112.6016
68.89573,126.6749
67.52318,120.368
71.56209,136.2017
69.91081,114.942
65.74474,116.1331
67.86476,131.3966
69.34915,126.219
66.56305,126.8313
64.98952,106.6708
66.28774,136.3548
68.22623,144.8283
68.71834,121.2425
67.34642,113.9096
69.45129,133.1979
68.58821,118.7312
67.13792,139.5328
66.17703,122.4766
65.11882,136.7334
68.98184,162.1526
69.70654,116.1377
65.9028,116.3873
66.40799,122.7559
69.68697,125.8107
71.32231,127.1985
69.39616,126.21
67.10007,127.4093
64.84823,121.4686
65.97406,120.1281
69.40242,130.8887
70.24875,148.6699
66.76364,108.979
68.54135,132.1438
72.31585,145.2904
66.13369,124.1218
65.52533,106.0457
66.8421,140.4934
68.54828,122.1607
67.23496,135.7089
67.89102,137.9068
67.07543,123.7723
68.87056,131.1289
65.48833,127.832
66.94598,131.0884
67.94876,116.698
65.11113,139.1882
69.22852,144.2813
68.87917,117.3348
69.73424,127.2578
70.79565,138.2181
68.12213,143.3238
67.55313,122.4926
66.07053,137.4736
66.64782,113.759
67.54927,135.4559
67.41612,111.8086
64.1913,123.1259
67.52166,133.1484
65.95635,107.8398
67.61855,125.8836
65.95909,129.0219
69.49194,113.9079
67.69417,134.568
64.78748,127.7878
71.3001,139.1262
66.61133,112.8285
66.40129,121.8472
70.76906,124.1304
68.70195,118.0629
69.27545,135.7574
67.14179,109.264
69.40629,144.7036
69.69594,142.5173
67.20823,137.1694
67.59632,113.3993
70.77557,144.7135
66.95587,128.8462
67.91794,117.0118
65.76874,116.0326
69.03038,132.8327
67.53969,134.5132
64.10668,124.705
68.20174,128.7712
68.42812,135.5603
70.21228,146.5841
68.22553,123.0704
67.75587,132.6394
70.5536,139.4887
67.1115,130.7106
66.50872,102.3817
67.80339,121.6264
66.82898,114.8121
66.51285,117.0249
68.00268,116.0381
67.30483,116.7343
67.32611,119.0783
69.00102,126.7983
67.75162,131.9365
67.085,135.9003
69.0139,151.5006
66.13638,143.9136
66.74555,131.5241
66.32903,130.233
65.30345,123.9503
69.79829,126.6311
67.5243,115.4643
71.02928,148.2436
69.46091,129.9518
69.36777,135.4124
68.57098,141.1859
62.44964,109.5643
68.97793,124.3412
65.21731,118.4281
67.07967,126.0679
68.77673,132.1985
68.66629,132.1617
65.65796,121.8407
67.81659,147.0148
68.49369,135.6229
67.72209,131.8871
67.18182,149.6975
68.74487,132.2867
70.54344,145.1882
67.49034,113.6369
70.04011,121.888
66.14103,131.9355
63.03853,116.7342
65.8375,113.1662
70.09381,132.9761
65.46276,101.8479
66.72609,119.4606
67.15508,126.3196
67.89972,116.5061
66.83955,124.3345
66.33542,137.2975
69.98947,157.9877
69.19394,136.793
71.8433,144.8892
67.96111,116.363
67.8762,125.536
64.85023,109.135
71.00028,128.7879
68.9177,148.7167
68.11801,108.4191
68.45508,120.7972
66.1659,119.9403
68.09431,141.8006
67.04148,116.4363
67.9941,136.4958
70.03532,162.0645
69.71898,137.99
66.11294,127.9705
66.512,124.0973
72.14119,147.0929
66.26162,136.034
68.6341,134.9883
67.01999,108.4088
68.50946,115.87
66.65107,132.7811
69.13504,150.0321
66.3268,124.4084
69.03467,125.2378
68.41501,131.125
68.81498,120.474
69.71434,126.7877
69.71611,119.4332
68.46316,121.7583
66.76387,127.8974
65.40254,113.6724
70.56984,123.8685
65.94172,123.6931
68.02141,122.0341
67.1732,114.7014
65.497,117.2034
67.67185,121.3213
65.52488,125.4382
71.02076,138.2195
66.22083,130.9358
68.98001,115.4355
66.95762,137.2853
67.11276,127.0824
68.4405,129.3152
67.69709,131.4005
63.22395,116.1956
65.22711,127.0613
68.43,131.3423
66.57506,121.9677
63.5966,113.2103
67.20354,123.3458
66.03224,99.66224
67.24122,124.0545
66.79748,130.086
68.48589,137.1664
69.29654,141.1792
66.60912,101.7777
66.26464,128.8128
69.37333,129.9046
67.3275,127.3943
63.91658,113.9444
67.23806,103.9784
65.93291,117.1245
70.35586,135.3823
68.57141,131.0931
66.82713,130.6498
64.43271,119.4229
71.08973,127.4216
72.07911,124.3172
68.90533,114.8714
68.44145,121.075
68.46055,115.3401
65.13343,106.3017
71.17466,131.6919
69.39047,139.886
66.81513,118.6787
68.62714,121.1908
68.09304,134.8095
68.22911,128.3543
67.79469,135.8259
67.60704,127.516
70.47713,135.5209
68.89196,119.3961
67.18902,141.7312
69.52776,138.0107
64.00428,106.2963
67.23705,129.0392
66.57904,110.0436
73.08886,143.597
70.23666,135.6427
65.9154,120.8619
70.20771,129.7829
65.25899,110.1349
67.70538,122.3278
66.65382,125.1019
66.90522,121.2072
69.73584,135.8864
68.71515,120.8681
65.97593,125.6805
66.04025,129.139
69.22349,147.1694
68.01411,124.9845
70.44079,141.5704
66.62715,138.6126
68.47642,126.7582
68.20132,134.1926
69.18686,148.1132
66.55515,122.4609
67.24936,125.9051
68.23976,134.1521
68.93236,140.8846
69.16831,127.3274
68.15988,127.5146
70.47785,135.4777
71.46159,134.7474
69.56493,139.1714
72.04678,147.9343
68.11706,122.1187
67.11974,136.1107
65.25882,112.8949
67.9316,127.1332
68.62153,134.6362
68.96662,110.1335
67.70641,137.8451
64.82138,132.6417
69.74734,130.7984
67.83743,126.8633
66.47424,119.564
70.29564,136.1613
67.99529,136.5186
71.46156,132.6211
66.73734,114.2795
66.34826,116.7421
69.25165,137.7726
67.54427,130.0454
70.67379,135.7083
67.30702,135.6941
64.62951,101.3328
66.57405,130.5342
69.29679,137.3539
69.27554,121.0292
69.50607,120.3639
68.26403,141.0864
69.86553,139.0365
70.7672,136.4844
69.24893,142.8621
67.01021,104.1735
69.1245,145.5379
71.27947,120.9881
74.03777,139.5953
67.16426,120.8184
69.16282,125.9266
68.09796,126.298
67.77952,133.2805
71.11526,123.3401
64.98837,105.6441
70.31512,142.3548
69.06438,130.4546
65.46827,110.4915
65.9316,114.9535
68.42739,133.4786
70.30053,139.3092
67.09535,129.4262
68.43342,121.8407
65.83898,136.3506
67.54012,143.6547
68.48012,126.9991
71.57695,139.6645
69.72167,139.1423
66.29363,126.9897
68.937,142.7584
71.41489,149.8921
69.62838,143.7861
71.18773,152.4615
68.30221,143.546
67.75946,152.9883
68.11064,133.9839
69.47284,135.5993
70.16644,134.6592
67.64262,124.1779
66.81134,118.271
64.94018,121.7107
65.36721,121.3633
68.54428,133.1727
67.97819,114.8234
68.34252,137.7084
68.31923,122.5531
66.1507,105.4808
67.80629,119.5263
70.13434,135.1981
65.63247,122.1851
65.52678,114.9083
68.04573,136.5998
68.17956,143.4398
66.65253,103.9121
68.05725,133.6935
67.34998,119.11
70.00498,129.4393
66.55749,127.0247
66.82552,144.7401
70.07322,123.0627
